U165,267497775070,64:f6:9d:56:ef:d2,5C:0A:5B:97:E0:C0,-67;
U165,267497775116,64:f6:9d:37:a2:a2,5C:0A:5B:97:E0:C0,-70;
U165,267497775675,64:f6:9d:43:1b:96,5C:0A:5B:97:E0:C0,-70;
U165,267497776095,64:f6:9d:48:a5:2e,5C:0A:5B:97:E0:C0,-79;
U165,267497776119,64:f6:9d:48:a5:2c,5C:0A:5B:97:E0:C0,-80;
U165,267497776503,64:f6:9d:31:a2:4f,5C:0A:5B:97:E0:C0,-80;
U165,267497776551,64:f6:9d:36:83:ca,5C:0A:5B:97:E0:C0,-80;
U165,267497776576,64:f6:9d:36:83:cf,5C:0A:5B:97:E0:C0,-80;
U165,267497774699,64:f6:9d:3a:93:b0,5C:0A:5B:97:E0:C0,-76;
U165,267497776477,64:f6:9d:31:a2:4a,5C:0A:5B:97:E0:C0,-81;
U165,267497775857,64:f6:9d:36:89:02,5C:0A:5B:97:E0:C0,-78;
U165,267497776451,64:f6:9d:43:1b:9c,5C:0A:5B:97:E0:C0,-83;
U165,267497774807,64:f6:9d:3a:93:b2,5C:0A:5B:97:E0:C0,-79;
U165,267497775881,64:f6:9d:36:89:06,5C:0A:5B:97:E0:C0,-79;
U165,267497775458,64:f6:9d:36:89:00,5C:0A:5B:97:E0:C0,-79;
U165,267497775137,64:f6:9d:3a:8a:b1,5C:0A:5B:97:E0:C0,-80;
U165,267497776355,64:f6:9d:43:1b:9e,5C:0A:5B:97:E0:C0,-85;
U165,267497774985,64:f6:9d:3a:8a:b5,5C:0A:5B:97:E0:C0,-81;
U165,267497776145,64:f6:9d:56:ef:d9,5C:0A:5B:97:E0:C0,-88;
U165,267497776237,64:f6:9d:56:ef:de,5C:0A:5B:97:E0:C0,-89;
U165,267497776260,64:f6:9d:56:ef:dc,5C:0A:5B:97:E0:C0,-89;
U165,267497776599,64:f6:9d:36:83:cb,5C:0A:5B:97:E0:C0,-80;
U165,267497776528,64:f6:9d:31:a2:4b,5C:0A:5B:97:E0:C0,-81;
U165,267497774962,64:f6:9d:3a:8a:b4,5C:0A:5B:97:E0:C0,-81;
U165,267501925306,64:f6:9d:3a:93:b4,5C:0A:5B:97:E0:C0,-75;
U165,267501925331,64:f6:9d:3a:93:b5,5C:0A:5B:97:E0:C0,-74;
U165,267501926010,64:f6:9d:36:89:05,5C:0A:5B:97:E0:C0,-78;
U165,267501925963,64:f6:9d:36:89:04,5C:0A:5B:97:E0:C0,-79;
U165,267501925920,64:f6:9d:43:1b:94,5C:0A:5B:97:E0:C0,-69;
U165,267501925941,64:f6:9d:43:1b:95,5C:0A:5B:97:E0:C0,-69;
U165,267501925445,64:f6:9d:56:ef:d0,5C:0A:5B:97:E0:C0,-71;
U165,267501925467,64:f6:9d:56:ef:d4,5C:0A:5B:97:E0:C0,-73;
U165,267501925492,64:f6:9d:56:ef:d5,5C:0A:5B:97:E0:C0,-72;
U165,267501925076,64:f6:9d:43:20:44,5C:0A:5B:97:E0:C0,-50;
U165,267501925054,64:f6:9d:43:20:40,5C:0A:5B:97:E0:C0,-49;
U165,267501925097,64:f6:9d:43:20:45,5C:0A:5B:97:E0:C0,-50;
U165,267501925853,64:f6:9d:36:83:c5,5C:0A:5B:97:E0:C0,-60;
U165,267501925761,64:f6:9d:36:83:c4,5C:0A:5B:97:E0:C0,-60;
U165,267501925738,64:f6:9d:36:83:c0,5C:0A:5B:97:E0:C0,-67;
U165,267501925899,64:f6:9d:43:1b:90,5C:0A:5B:97:E0:C0,-71;
U165,267501925647,64:f6:9d:48:a5:25,5C:0A:5B:97:E0:C0,-68;
U165,267501925785,64:f6:9d:31:a2:40,5C:0A:5B:97:E0:C0,-71;
U165,267501925830,64:f6:9d:31:a2:45,5C:0A:5B:97:E0:C0,-68;
U165,267501926196,64:f6:9d:43:20:4a,5C:0A:5B:97:E0:C0,-65;
U165,267501925561,64:f6:9d:37:a2:a0,5C:0A:5B:97:E0:C0,-63;
U165,267501926147,64:f6:9d:43:20:4f,5C:0A:5B:97:E0:C0,-66;
U165,267501925604,64:f6:9d:37:a2:a5,5C:0A:5B:97:E0:C0,-63;
U165,267501926452,64:f6:9d:37:a2:aa,5C:0A:5B:97:E0:C0,-79;
U165,267501925625,64:f6:9d:48:a5:24,5C:0A:5B:97:E0:C0,-70;
U165,267501926171,64:f6:9d:43:20:4b,5C:0A:5B:97:E0:C0,-66;
U165,267501925582,64:f6:9d:37:a2:a4,5C:0A:5B:97:E0:C0,-63;
U165,267501925808,64:f6:9d:31:a2:44,5C:0A:5B:97:E0:C0,-68;
